university_name,university_domain,program_name,course_id,course_name,description,credits,level,verified_url,skills
University of Warwick,warwick.ac.uk,Computer Science,CS254,Algorithmic Graph Theory,"This module is concerned with studying properties of graphs and digraphs from an algorithmic perspective. This module is only available to students in the second year of their degree and is not available as an unusual option to students in other years of study.
This module is concerned with studying properties of graphs and digraphs from an algorithmic perspective. The focus is on understanding basic properties of graphs that can be used to design efficient algorithms. The problems considered will be typically motivated by algorithmic/computer science/IT applications.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Typical topics include the following. Introduction to graphs: undirected graphs, directed graphs, weighted graphs, graph representation and special classes of graphs (trees, planar graphs etc.). Applications of graphs (in telecommunications, networking etc.). Basic algorithmic techniques for graph problems: graph traversals (DFS and BFS), topological sorting, Euler tours. Further algorithmic problems on graphs: minimum spanning trees, shortest path problems, matching problems. Planar graphs and their properties. Euler's formula, planar separator theorem and their algorithmic applications. Further optimization problems on graphs including graph colouring and graph questions in distributed systems. Discussing practical applications of graphs and efficient algorithms for such practical problems. Approximation algorithms and heuristic algorithms. Applications to searching in massive graphs (e.g. page ranking); use of structural properties and algebraic properties.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs254/,"Graph Theory, Algorithms, Data Structures, Depth-First Search (DFS), Breadth-First Search (BFS), Topological Sorting, Euler Tours, Minimum Spanning Trees, Shortest Path Algorithms, Matching Algorithms, Planar Separator Theorem, Graph Coloring, Distributed Systems, Approximation Algorithms, Heuristic Algorithms, PageRank, Algebraic Graph Theory, Networking"
University of Warwick,warwick.ac.uk,Computer Science,CS255,Artificial Intelligence,"This module will introduce the foundational concepts in artificial intelligence. This module is only available to students in the second year of their degree and is not available as an unusual option or to students in other years of study.
This module will introduce the foundational concepts in artificial intelligence. Specifically, it will provide a broad coverage of rational agency, search techniques, knowledge representation and planning, constraint satisfaction problem solving, supervised and unsupervised machine learning, reinforcement learning, and Bayesian approaches to artificial intelligence.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Introduction
Rational Agents
Uninformed and Heuristic Search
Constraint Satisfaction Problems and Local Search
Adversarial Search
Knowledge Representation and Planning
Supervised Machine Learning
Bayesian AI
Unsupervised Machine Learning
Reinforcement Learning",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs255/,"Artificial Intelligence, Rational Agents, Heuristic Search, Uninformed Search, Constraint Satisfaction Problems, Local Search, Adversarial Search, Knowledge Representation, Automated Planning, Supervised Machine Learning, Bayesian AI, Unsupervised Machine Learning, Reinforcement Learning"
University of Warwick,warwick.ac.uk,Computer Science,CS257,Advanced Computer Architecture,"The module aims to provide students with a fundamental knowledge of computer hardware and computer systems, with an emphasis on system design and performance.
There is a prerequisite of CS132 Computer Organisation and Architecture.
This module is only available to students in the second year of their degree and is not available as an unusual option to students in other years of study.
The module aims to provide students with a fundamental knowledge of computer hardware and computer systems, with an emphasis on system design and performance. The module concentrates on the principles underlying systems organisation, issues in computer system design, and contrasting implementations of modern systems. The module is central to the aims of the Computing Systems degree course, for which it is core.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Context for modem computer systems engineering, including:
Dimensions for the classification of computer systems
Persistent trends in embedded systems
Forms of parallelism, Performance evaluation
Architectural Developments
Advanced topics in memory systems, for example:
Interleaved memory - structure, performance
Virtual memory - utilisation, locality of reference, performance
Paged memory - structure, challenges, address translation, optimisation
Cache memory - structure, performance, implementation, optimisation.
Advanced topics in processor architecture, possibly including:
CPU control issues
Instruction sequencing and clock cycle grouping
Instruction-level parallelism - data dependency, exploitation, measurement
Branch predication and speculative execution
Micro-operations and control signals - relationship, control signal generation, hardware design consideration, implementations, microprogrammed control
Principles of Pipelining - instruction pipelines, hazards, pipeline analysis
Thread-level parallelism - multithreading to improve uniprocessor throughput, common approaches, granularity issues, thread scheduling, measurement
Forms of multithreading - block, interleaved, and simultaneous
Principles of superscalar processors - structure, performance, evaluation
Parallel computer organisation, for example:
Classifications of parallelism
SIMD architectures - vector computation, SIMD instruction set extensions
MIMD architectures - cache coherence, cache restriction, broadcast-based cache writes, snoop bus, directory coherence, MESI, models of consistency
Processor interconnection - principles of processor interconnection, network topologies, implementations, properties, performance, cost
Multicore systems - structure, performance, complexity, power consumption, memory utilisation, software development issues for multicore systems
Data-level parallelism - motivation, challenges, applications
Manycore architecture - motivations and persistent trends, GPUs, future architectures, software development issues for manycore systems
Multiprocessor systems - processor coupling, symmetric multiprocessors, clustered resources, high-performance systems, performance benchmarking, software development issues for multiprocessor systems
I/O and secondary storage, possibly including:
I/O techniques - polling variants, interrupts, direct memory access
I/O channels - structures, latency and bandwidth issues, standards - RAID systems - organisation, performance-cost trade-offs
Storage area networks - motivation, organisation, control, performance issues.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs257/,"Computer hardware fundamentals, System design, Performance evaluation, Embedded systems, Parallelism, Interleaved memory, Virtual memory, Paged memory, Cache memory, CPU control, Instruction sequencing, Instruction-level parallelism, Branch predication, Speculative execution, Micro-operations, Control signal generation, Pipelining, Thread-level parallelism, Multithreading, Superscalar processors, SIMD architectures, MIMD architectures, Cache coherence, MESI protocol, Processor interconnection, Network topologies, Multicore systems, Data-level parallelism, Manycore architecture, GPUs, Multiprocessor systems, Symmetric multiprocessors, Clustered resources, Performance benchmarking, I/O techniques, Polling, Interrupts, Direct memory access (DMA), I/O channels, RAID systems, Storage area networks"
University of Warwick,warwick.ac.uk,Computer Science,CS258,Database Systems,"This module studies Data Base Management Systems (DBMSs): the science and technology for organising and retrieving large amounts of structures data efficiently. It presents in depth the Relational Model and the declarative language SQL and explains how it can be used  to define and interrogate databases. It also shows how to access databases from procedural programs (such as Java or C++). It discusses the formal underpinnings of Relational Databases, and Relational Algebra and Relational Calculus and how to optimally define the Database using relations/tables. Finally, it also discusses issues pertaining to security and object relation mapping.
This module studies Data Base Management Systems (DBMSs): the science and technology for organising and retrieving large amounts of structures data efficiently. It presents in depth the Relational Model and the declarative language SQL and explains how it can be used  to define and interrogate databases. It also shows how to access databases from procedural programs (such as Java or C++). It discusses the formal underpinnings of Relational Databases, and Relational Algebra and Relational Calculus and how to optimally define the Database using relations/tables. Finally, it also discusses issues pertaining to security and object relation mapping.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Overview of databases and database management systems
The Relational Model and Relational DBMSs
The SQL declarative Programming Language
Programming DBs - using SQL from procedural programming languages such as Java and C
Theoretical underpinnings: Normalisation theory, Relational Algebra and Relational Calculus
Security and Object Relation Mapping",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs258/,"SQL, Java, C++, Relational Model, Relational Algebra, Relational Calculus, Normalisation, Database Security, Object-Relational Mapping"
University of Warwick,warwick.ac.uk,Computer Science,CS259,Formal Languages,"The module introduces methods used to describe and reason about formal languages (such as programming languages).
This module is only available to students in the second year of their degree and is not available as an unusual option to students in other years of study.
The module presents a classification of formal languages (Chomsky hierarchy) and techniques for locating languages within it (closure properties, pumping lemmas). Automata models corresponding to various levels of the Chomsky hierarchy are discussed along with the fundamental notion of computability. These concepts are central to computer science.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Regular languages: finite automata, non-determinism, regular expressions, pumping lemma, non-regular languages, minimisation, translations between automata and regular expressions, closure properties
Context-free languages: context-free grammars, ambiguity, Chomsky normal form, pushdown automata, pumping lemma, translations between automata and grammars, closure properties
Introduction to lexical analysis and parsing
Turing-recognisable languages: Turing machines, Church-Turing thesis, decidability, reducibility, the halting problem",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs259/,"Finite Automata, Non-determinism, Regular Expressions, Pumping Lemma, Context-Free Grammars, Ambiguity, Chomsky Normal Form, Pushdown Automata, Lexical Analysis, Parsing, Turing Machines, Church-Turing Thesis, Decidability, Reducibility, Halting Problem, Closure Properties, Chomsky Hierarchy, Automata Models, Computability Theory"
University of Warwick,warwick.ac.uk,Computer Science,CS260,Algorithms,"Data structures and algorithms are fundamental to programming and to understand computation. The purpose of this module is to provide students with a coherent introduction to techniques for using data structures and some basic algorithms, and with the tools for applying these techniques to computational problems.
Teaching and	learning methods include lectures and reading materials which describe algorithmic techniques and applications of these techniques to specific problems. Problem sheets give students opportunities to practice problem solving.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Basics of algorithm analysis.
Elementary graph algorithms.
Greedy algorithms.
Divide-and-conquer algorithms.
Dynamic programming.
Network flows.
NP and computational intractability.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs260/,"Data structures, Algorithms, Algorithm analysis, Graph algorithms, Greedy algorithms, Divide-and-conquer algorithms, Dynamic programming, Network flows, NP and computational intractability"
University of Warwick,warwick.ac.uk,Computer Science,CS261,Software Engineering,"The aim of the module is to provide students with a theoretical understanding and practical experience of current best practice in software engineering.
This module is only available to students in the second year of their degree and is not available as an unusual option to students in other years of study.
The aim of the module is to provide students with a theoretical understanding and practical experience of current best practice in software engineering. The module concentrates on the application of software engineering principles to the development of a significant software system, with an emphasis on design quality, technical evaluation, team working and project management.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Topic areas addressed are software development processes, feasibility and requirements analysis, modelling and design, implementation and design patterns, testing and analysis, maintenance and evolution. Each area will be covered from a theoretical and practical perspective, with a particular emphasis on concepts such as:
Object oriented modelling and design: objects, classes, inheritance, polymorphism, aggregation, abstract classes.
Formal notations for expressing issues relating to the analysis, design and implementation of
systems,	including classes,	objects, sequences,	packages, collaborations, activities, system
states and components.
Classical	software	engineering	principles,	including software	processes, waterfall	model,
software life cycles, cost-estimation, safety critical systems, software testing and maintenance.
Human computer interaction: human information processing models and memory, learning and skill acquisition; interaction styles; the graphical user interface; task analysis and user centred design; evaluation techniques.
Techniques relating to the elicitation of requirements, including issues in process engineering, user-centred design and customer management.
Architectural design and implementation technology selection, including the application of design patterns and frameworks for system design.
Levels of system and performance testing, including unit, integration, system and user / acceptance testing.
Software process issues relating system documentation, evolution and maintenance.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs261/,"Software Engineering, Software Development Processes, Requirements Analysis, Object-Oriented Modelling, Object-Oriented Design, Inheritance, Polymorphism, Aggregation, Abstract Classes, Design Patterns, Software Architecture, Waterfall Model, Software Life Cycles, Cost-Estimation, Safety Critical Systems, Software Testing, Unit Testing, Integration Testing, System Testing, User Acceptance Testing, Software Maintenance, Software Evolution, System Documentation, Technical Evaluation, Human-Computer Interaction (HCI), Graphical User Interface (GUI), Task Analysis, User-Centred Design, Project Management, Team Working, Requirements Elicitation, Customer Management, Process Engineering"
University of Warwick,warwick.ac.uk,Computer Science,CS262,Logic and Verification,"To give students an understanding of the basics of mathematical logic, and its applications to specifying and verifying computing systems.
This module is only available to students in the second year of their degree and is not available as an unusual option to students in other years of study.
To give students an understanding of the basics of mathematical logic, and its applications to specifying and verifying computing systems. Algorithms and proof calculi for verification, as well as associated tools, will be studied. Theory and practice relating to reliability of systems form a vital part of computer science.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Propositional logic: proofs, semantics, normal forms, SAT solvers.
Predicate logic: proofs, semantics.
Specifying and modelling software.
Verification by model checking.
Proof calculi for program verification.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs262/,"Mathematical Logic, Formal Verification, Proof Theory, Proof Calculi, System Reliability, Propositional Logic, Normal Forms, SAT Solvers, Predicate Logic, Software Specification, Software Modeling, Model Checking, Program Verification"
University of Warwick,warwick.ac.uk,Computer Science,CS263,Cyber Security,"This module introduces students to several key aspects of cyber security as well as spreading awareness of the current cyber security landscape and threat actors.
The module provides students with a good understanding of technical aspects of cyber security to help them, among other things,  to identify vulnerabilities and weaknesses in computer systems, networks, and applications.
This module also underlines  the importance of risk assessment, compliance, and contingency planning to help upper management make the right decisions in order to manage risks, protect sensitive data, and minimise legal and financial consequences in case of a data breach.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
This module covers both technical and non-technical aspects of cyber security.
After a brief introduction to the field of cyber security, students should learn more about the below topics.
Penetration testing using Kali Linux
Web application testing
Fuzzing
Social engineering attacks
Open Source Intelligence techniques
Program security
Threat modelling
Governance, risk management, compliance
Risk assessment
Contingency planning
Note that all labs can be performed on the DCS machines where several Virtual Machines (VMs) have been installed for this purpose.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs263/,"Penetration testing, Kali Linux, Web application testing, Fuzzing, Social engineering, Open Source Intelligence, Program security, Threat modeling, Governance, Risk management, Compliance, Risk assessment, Contingency planning, Vulnerability assessment, Network security, Application security"
University of Warwick,warwick.ac.uk,Computer Science,CS266,Data Analytics,"This module provides a gateway for students to understand the fundamental principles, techniques, and tools that underpin the practice of data analytics, empowering them to make decisions based on analytical insights. It also serves as a valuable resource for students undertaking their 3rd-year projects, particularly those delving into the realms of machine learning and data mining.
This module aims to provide students, regardless of their prior experience, with the necessary skills and knowledge to navigate the data analytics landscape. Students will learn how to gain insights from large and complicated data using statistical and machine learning methods, optimisation techniques, and predictive models. These acquired skills will be directly applicable to solving real-world data-driven problems, enhancing their comprehension of data analytics concepts, and preparing them effectively for their 3rd-year projects.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Data analytic tools (e.g. AutoML, Python, R, SQL, R, Tableau, Excel)
Data cleaning, data visualisation
Time series, spatial-temporal learning, trajectory, and data flow analysis
Anomaly, fraud, and malware detection
Uncertain data (e.g. probabilistic data, fuzzy data), anonymization, differential privacy
Graph data, representation learning, frequent pattern mining, link analysis
Big data analytics, data streams, map-reduce, Hadoop, spark
Reinforcement learning, transfer learning, federated learning (optional)",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs266/,"AutoML, Python, R, SQL, Tableau, Excel, Data cleaning, Data visualization, Time series analysis, Spatial-temporal learning, Trajectory analysis, Data flow analysis, Anomaly detection, Fraud detection, Malware detection, Probabilistic data handling, Fuzzy data handling, Anonymization, Differential privacy, Graph data analysis, Representation learning, Frequent pattern mining, Link analysis, Big data analytics, Data streams, MapReduce, Hadoop, Spark, Reinforcement learning, Transfer learning, Federated learning, Statistical methods, Machine learning methods, Optimization techniques, Predictive modeling"
University of Warwick,warwick.ac.uk,Computer Science,CS275,Probability and Statistics,"The module provides a systematic and fully fledged introduction into Probability and Statistics topics, which are particularly relevant for Computer Scientists.
Module web page
This module aims to provide the necessary background into Probability and Statistics which is essential for many Year 3 and 4 modules.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Foundations of Probability based on Measurable Sets
Conditional Probability (Chain Rule, Independence, Law of Total Probability, Bayes’ Rule)
Discrete Random Variables (Moments, Sums, Independence, Common Examples)
Continuous Random Variables (Density Functions, Independence, Sums, Moments, Common Examples)
Conditional Distributions and Expectations
Multiple Random Variables (Joint and Marginal Distributions, Covariance and Correlation)
Law of Large Numbers, Central Limit Theorem
Markov Chains (Chapman-Kolmogorov Equations, Classification of States, Classification of Chains, Stationarity Distribution, Limit Theorems)
Poisson Process
Random Samples (Generating from PDFs)
Frequentist vs Bayesian Statistics
Estimation (MLE, MAP)
Confidence and Prediction Intervals
Hypothesis Testing",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs275/,"Probability Theory, Statistics, Conditional Probability, Bayes' Rule, Law of Total Probability, Chain Rule, Independence, Discrete Random Variables, Continuous Random Variables, Probability Density Functions, Moments, Joint Distributions, Marginal Distributions, Covariance, Correlation, Law of Large Numbers, Central Limit Theorem, Markov Chains, Chapman-Kolmogorov Equations, Classification of States, Stationary Distribution, Poisson Process, Random Sampling, Frequentist Statistics, Bayesian Statistics, Maximum Likelihood Estimation (MLE), Maximum A Posteriori (MAP), Confidence Intervals, Prediction Intervals, Hypothesis Testing, Measurable Sets, Conditional Expectation, Sums of Random Variables"
University of Warwick,warwick.ac.uk,Computer Science,CS276,Principles of Video Game Development,"The video game industry is now larger than the film and music industries combined, and there are over 3 billion gamers worldwide. Video games serve as a source of artistic and creative expression for developers and players alike.
In this module, students can gain a well-founded appreciation for what goes into making a video game, from ideation and creative computing through to systems design and marketing. They will have the opportunity to learn about industry roles and, through assessed work, design their own video games from beginning to end.
This module is available to second-year students with whose home department is Computer Science only. Availability is limited and first-come-first-served according to a pre-registration process to be undertaken before the end of the previous academic year.
Students will learn the fundamentals of designing and developing video games from the ground up. This includes a full view of the component parts of video game development, such as: design and ideation; the use of digital assets (graphics, audio, text); engineering concerns and system design and architecture; the psychology of play; and selected topics in human-computer interaction.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Topics covered in this module may include: algorithmic techniques for video games (applications of AI; procedural generation); the psychology of play (""game feel""); video game engineering (the entity-component-system architecture); human-computer interaction as applied to games (incl. inclusive and accessible computing); the video game development life cycle (ideation; rapid prototyping; publishing); and the use of game development frameworks.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs276/,"Procedural Generation, AI Applications, Entity-Component-System Architecture, Human-Computer Interaction, Inclusive Computing, Accessible Computing, Rapid Prototyping, Game Development Frameworks, Digital Asset Creation, System Design, Software Architecture, Game Design, Ideation, Marketing, Video Game Engineering, Algorithmic Techniques, Psychology of Play, Game Feel, Creative Computing, Video Game Development Life Cycle"
University of Warwick,warwick.ac.uk,Computer Science,CS301,Complexity of Algorithms,"CS301 Complexity of Algorithms
To learn the notions of the complexity of algorithms and the complexity of computational problems. To learn various models of computation. To understand what makes some computational problems harder than others. To understand how to deal with hard/intractable problems.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
In this module, the notions of complexity of algorithms and of computational problems will be
studied. Students will learn	how to design efficient algorithms for reducing computational
problems to one another, what makes an algorithm efficient, and what makes a problem hard (so that it has no fast algorithm).
Various models of computation	will be discussed,	in particular, the models of classical deterministic	computations, non-deterministic computations, and also of randomized computations, and approximation algorithms. Furthermore, parallel computations and on-line computations might be presented.
Some part of the module will be devoted to the discussion of what makes some computational problems harder than others, how to classify well-defined computational problems into levels of hardness, and how to deal with problems that are hard and intractable.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs301/,"Computational Complexity Theory, Algorithm Design, Models of Computation, Deterministic Computation, Non-deterministic Computation, Randomized Algorithms, Approximation Algorithms, Parallel Computing, Online Algorithms, Reductions (Complexity), Intractability"
University of Warwick,warwick.ac.uk,Computer Science,CS310,Computer Science Project,"The third year project is an extended, individual piece of work which forms a core element of the Computer Science degree. Students choose a topic and find a supervisor in the summer term of their second year.
This module is not available to students from other departments.
To provide experience of undertaking a significant individual research or development exercise from conception through to design, execution and delivery.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Students select a project during the third term of their second year by submitting an outline of the proposed project and finding an academic member of staff to supervise it. The Project Specification, which outlines the project plan, is submitted during the first term. The written Progress Report on the current state of the project is submitted early in the second term for 15% credit (combined with the Project Specification). The Final Report, which is a detailed written report of the project, is submitted during the Easter break, with a plan submitted to the supervisor near the end of the second term. The student will take part in the Viva, which is a short presentation and extended question and answer session, early in the third term. The Final Report and Viva, together, are worth 75% of the module credit. The student will submit a short document, worth 10%, describing how they have managed their project, at the same time as the Final Report. This module is primarily not a taught module, but a major design and development exercise for the student carried out under supervision.",30,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs310/,"Research Methods, Technical Writing, Academic Writing, Oral Presentations, Project Management, Software Design, Software Development"
University of Warwick,warwick.ac.uk,Computer Science,CS313,Mobile Robotics,"The main aim of the module is to provide an understanding of the fundamental principles of mobile robotics and related concepts. The module introduces various algorithms and data structures for safe navigation of a mobile robot, and covers some techniques for equipping the robot with an intelligent vision system.
The main aim of the module is to provide an understanding of the fundamental principles of mobile robotics and related concepts. The module introduces various algorithms and data structures for safe navigation of a mobile robot, and covers some techniques for equipping the robot with an intelligent vision system.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Introduction to mobile robots
Sensors
State Estimation
Discrete Filter
Linear Gaussian Filter
Non-parametric Filters
Mapping
SLAM
Motion Planning",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs313/,"Mobile Robotics, Algorithms, Data Structures, Sensors, State Estimation, Discrete Filter, Linear Gaussian Filter, Non-parametric Filters, Mapping, SLAM, Motion Planning, Computer Vision"
University of Warwick,warwick.ac.uk,Computer Science,CS324,Computer Graphics,"This course is a solid introduction to computer graphics, from how we see, display devices, and how computer graphics are generated by modern graphics processing units (GPUs).
With plenty of visual examples and demos, the lectures covers, step-by-step:
the graphic generation process and viewing geometry
three-dimensional objects,
parametric representations such as spline curves and surfaces,
display lists and drawing primitives
rasterisation onto a two-dimensional frame-buffer
On the way, we look at how realism is achieved by the clever use of texture-mapping and the approximation of lighting and shading, including shadow generation. We also look at ray-casting techniques, global illumination and volume rendering.
The course will assume you have some background in vector and linear algebra.
Graphical	presentation	of models of the physical world is an important aspect of current and future applications of computers. Students are introduced to the basic concepts of manipulating and modelling objects in 2D, 3D and 4D.
Techniques are introduced for realistically visualising models of objects in ways that exploit our visual senses.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Topics covered include:
Graphics hardware
Rendering processes
Computational geometry of 2 and 3 dimensions
Modelling and projection of 3 dimensional structures
Spatial data structures
Colour and texture
Ray tracing
'Fractal' processes in graphics
Demonstrations of graphics features will be given during the module.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs324/,"Computer Graphics, GPU Programming, Vector Algebra, Linear Algebra, 3D Modeling, Spline Curves, Spline Surfaces, Display Lists, Drawing Primitives, Rasterisation, Texture Mapping, Lighting and Shading, Shadow Generation, Ray Casting, Global Illumination, Volume Rendering, Graphics Hardware, Rendering Processes, Computational Geometry, 2D Geometry, 3D Geometry, Modelling and Projection, Spatial Data Structures, Colour Theory, Ray Tracing, Fractal Graphics"
University of Warwick,warwick.ac.uk,Computer Science,CS325,Compiler Design,"A compiler is a program that can read a program in one language - the source language -
and translate it into an equivalent program in another language - the target language
The module will provide a through introduction to the principles of compiler design, with an emphasis on general solutions to common problems as well as techniques for putting the extensive theory into practice.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Languages and Grammars: regular expressions, context-free grammars, BNF.
Parsing: top-down and bottom-up techniques.
Semantic Analysis: attribute grammars, translation schemes, type inference, symbol tables. Code Generation: run-time environment, intermediate code, register allocation, optimization. Programming Paradigms: issues in the compilation of imperative, functional, and object-oriented languages",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs325/,"Compiler design, Regular expressions, Context-free grammars, BNF, Top-down parsing, Bottom-up parsing, Attribute grammars, Translation schemes, Type inference, Symbol tables, Run-time environment, Intermediate code, Register allocation, Optimization, Imperative language compilation, Functional language compilation, Object-oriented language compilation, Semantic analysis, Code generation"
University of Warwick,warwick.ac.uk,Computer Science,CS331,Neural Computing,"This module provides an introduction to the theory and implementation of neural networks and an understanding of the important computational neural network architecture and methodology. It aims to give students sufficient knowledge to enable employment or postgraduate study involving neural networks.
This module provides an introduction to the theory and implementation of neural networks, both biological and artificial. It aims to give students sufficient knowledge to enable employment or postgraduate study involving neural networks.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Introduction: What Is a Neural Network; AI and Neural Computing; Three Types of Learning Paradigms; Transfer Learning; Pre-Stage: Making Your Own Neural Network from Scratch: The Tools You Will Need; Demo: Creating a Neural Network for Live Image Classification
Biological Neural Networks:  Biological Neuron Structure and Function; Action Potential; Synaptic Transmission; A Brief History of Neural Nets & Deep Learning; Comparison between Biological and  Artificial Neural Networks; Basic Principles of Artificial Neural Networks; Different Types of Neural Networks;
Single-Layer Perceptron: McCulloch-Pitts Neuron; Definition of Perceptron; Weights, Bias, Node, Activation Functions; Perceptron Case Study: Digital Number Recognition; Mimic Logic Operations (AND, OR, NOT); XOR Linear Inseparability Problem; Perceptron Learning Rule; Demo: Implementing MP Neuron using MATLAB
Multi-Layer Forward Propagation: Representation of Multi-Layer Neural Networks; Predicting Multi-Layer Neural Network Output; Common Nonlinear Activation Functions; How to Choose an Activation Function for Your Model; Forward Propagation for Deep Neural Networks; Vectorisation; Demo: Recognise Seven-Segment Numerals
Using Perceptron
Loss Function & Gradient Descent: Different Loss Functions (e.g., MAE, MSE, Cross Entropy Loss); 1D & 2D Forms of Gradient Descent Methods; Variations of Gradient Descent (e.g., Momentum, RMSProp, Adam); Saddle Points; Gradient Descent vs. Newton Method; Stochastic & Mini-Batch Gradient Descent;
Backpropagation: Computation Graph; Matrix Calculus Revisited; Backpropagation in Logistic Regression; Backpropagation in Multi-Layered NNs; Vanishing Gradient Problems
Overfitting & Regularization: Bias and Variance; What is Regularization; How does Regularization help in Reducing Overfitting; Different Regularization Techniques (e.g. Lasso & Ridge  Regularization, Dropout, Data Augmentation, Early Stopping)
Recurrent Neural Network: Sequence Model; One-hot Representation; Forward and Backward Propagations; Different Types of Recurrent Neural Networks; Elman and Jordan Networks; Bidirectional Recurrent Neural Network; Vanishing & Exploding Gradient Problems; Gated Recurrent Units (GRU); Long Short-Term Memory Networks (LSTM); Time Series Analysis (optional)
Graph Neural Networks (GNNs): Basics of Graph Mining; Google PageRank; Pairwise Similarity Model (e.g., SimRank, Penetrating-Rank, RoleSim); Convolutional Neural Network; Graph Embedding; Node2vec (optional); GNN Applications in NLP (optional);",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs331/,"Neural Networks, Artificial Neural Networks, Biological Neural Networks, Deep Learning, Single-Layer Perceptron, McCulloch-Pitts Neuron, Activation Functions, Digital Number Recognition, Perceptron Learning Rule, MATLAB, Multi-Layer Forward Propagation, Vectorisation, Loss Functions, Mean Absolute Error (MAE), Mean Squared Error (MSE), Cross Entropy Loss, Gradient Descent, Momentum, RMSProp, Adam, Newton Method, Stochastic Gradient Descent, Mini-Batch Gradient Descent, Backpropagation, Computation Graph, Matrix Calculus, Logistic Regression, Vanishing Gradient Problem, Overfitting, Regularization, Lasso Regularization, Ridge Regularization, Dropout, Data Augmentation, Early Stopping, Recurrent Neural Networks, Sequence Models, One-hot Representation, Elman Networks, Jordan Networks, Bidirectional Recurrent Neural Networks, Exploding Gradient Problem, Gated Recurrent Units (GRU), Long Short-Term Memory (LSTM), Time Series Analysis, Graph Neural Networks, Graph Mining, Google PageRank, SimRank, Penetrating-Rank, RoleSim, Convolutional Neural Networks, Graph Embedding, Node2vec, Natural Language Processing (NLP), Image Classification, Transfer Learning"
