university,program,module,description,skills,url,level,duration,entry_requirements
Singapore University of Technology and Design (SUTD),Engineering Product Development,30.005 Product Design,"This module covers 30.005 product design, part of the Engineering Product Development programme at Singapore University of Technology and Design (SUTD). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core 30.005 product design concepts, theoretical framework application, analytical problem-solving, academic research skills, practical 30.005 product design implementation",https://www.sutd.edu.sg/,Undergraduate,12 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore University of Technology and Design (SUTD),Engineering Product Development,30.006 Computer-Aided Prototype Design,"This module covers 30.006 computer-aided prototype design, part of the Engineering Product Development programme at Singapore University of Technology and Design (SUTD). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core 30.006 computer-aided prototype design concepts, theoretical framework application, analytical problem-solving, academic research skills, practical 30.006 computer-aided prototype design implementation",https://www.sutd.edu.sg/,Undergraduate,12 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore University of Technology and Design (SUTD),Engineering Product Development,30.007 Mechanisms and Machines,"This module covers 30.007 mechanisms and machines, part of the Engineering Product Development programme at Singapore University of Technology and Design (SUTD). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core 30.007 mechanisms and machines concepts, theoretical framework application, analytical problem-solving, academic research skills, practical 30.007 mechanisms and machines implementation",https://www.sutd.edu.sg/,Undergraduate,12 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore University of Technology and Design (SUTD),Design and Artificial Intelligence,60.004 Computational Design Thinking,"This module covers 60.004 computational design thinking, part of the Design and Artificial Intelligence programme at Singapore University of Technology and Design (SUTD). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core 60.004 computational design thinking concepts, theoretical framework application, analytical problem-solving, academic research skills, practical 60.004 computational design thinking implementation",https://www.sutd.edu.sg/,Undergraduate,12 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma GPA ≥ 3.5. IELTS 6.5+.
Singapore University of Technology and Design (SUTD),Design and Artificial Intelligence,60.007 3D Design,"This module covers 60.007 3d design, part of the Design and Artificial Intelligence programme at Singapore University of Technology and Design (SUTD). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core 60.007 3d design concepts, theoretical framework application, analytical problem-solving, academic research skills, practical 60.007 3d design implementation",https://www.sutd.edu.sg/,Undergraduate,12 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma GPA ≥ 3.5. IELTS 6.5+.
Singapore University of Technology and Design (SUTD),Design and Artificial Intelligence,60.009 Design Innovation Capstone,"This module covers 60.009 design innovation capstone, part of the Design and Artificial Intelligence programme at Singapore University of Technology and Design (SUTD). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core 60.009 design innovation capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical 60.009 design innovation capstone implementation",https://www.sutd.edu.sg/,Undergraduate,12 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma GPA ≥ 3.5. IELTS 6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT101 Computing Concepts,"This module covers computing concepts, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core computing concepts concepts, theoretical framework application, analytical problem-solving, academic research skills, practical computing concepts implementation",https://www.suss.edu.sg/courses/detail/ICT101,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT102 Programming Concepts,"This module covers programming concepts, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core programming concepts concepts, theoretical framework application, analytical problem-solving, academic research skills, practical programming concepts implementation",https://www.suss.edu.sg/courses/detail/ICT102,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT103 Systems Analysis and Design,"This module covers systems analysis and design, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core systems analysis and design concepts, theoretical framework application, analytical problem-solving, academic research skills, practical systems analysis and design implementation",https://www.suss.edu.sg/courses/detail/ICT103,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT104 Database Design,"Examines relational database design, SQL querying, normalisation theory, transaction management, and indexing strategies.","SQL query writing, ER diagram design, normalisation, transaction management, index optimisation",https://www.suss.edu.sg/courses/detail/ICT104,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT201 Web Application Development,"Covers full-stack web development including front-end frameworks, RESTful APIs, authentication, and database integration.","HTML/CSS/JavaScript, REST API design, React or Vue.js, backend frameworks, database integration",https://www.suss.edu.sg/courses/detail/ICT201,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT202 Network Fundamentals,"This module covers network fundamentals, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core network fundamentals concepts, theoretical framework application, analytical problem-solving, academic research skills, practical network fundamentals implementation",https://www.suss.edu.sg/courses/detail/ICT202,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT203 Cybersecurity,"Covers cryptography, authentication, network security, secure coding, and ethical hacking fundamentals.","Cryptographic protocols, penetration testing, vulnerability scanning, secure coding practices, incident response",https://www.suss.edu.sg/courses/detail/ICT203,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT301 Data Analytics,"This module covers data analytics, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core data analytics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical data analytics implementation",https://www.suss.edu.sg/courses/detail/ICT301,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT302 Cloud Computing,"Examines IaaS/PaaS/SaaS models with AWS/Azure/GCP hands-on, containerisation, and serverless computing.","Cloud provisioning, Docker containerisation, Kubernetes orchestration, serverless functions, cost optimisation",https://www.suss.edu.sg/courses/detail/ICT302,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT303 AI Applications,"This module covers ai applications, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core ai applications concepts, theoretical framework application, analytical problem-solving, academic research skills, practical ai applications implementation",https://www.suss.edu.sg/courses/detail/ICT303,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT401 Digital Transformation,"This module covers digital transformation, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core digital transformation concepts, theoretical framework application, analytical problem-solving, academic research skills, practical digital transformation implementation",https://www.suss.edu.sg/courses/detail/ICT401,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Information Systems,ICT402 IS Capstone,"This module covers is capstone, part of the Bachelor of Science in Information Systems programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core is capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical is capstone implementation",https://www.suss.edu.sg/courses/detail/ICT402,Undergraduate,10 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS101 Business Fundamentals,"This module covers business fundamentals, part of the Bachelor of Business Administration programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business fundamentals concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business fundamentals implementation",https://www.suss.edu.sg/courses/detail/BUS101,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,ACC101 Accounting Fundamentals,"Introduces financial and managerial accounting including double-entry bookkeeping, financial statement preparation, and cost accounting.","Double-entry bookkeeping, balance sheet preparation, income statement analysis, CVP analysis, ratio interpretation",https://www.suss.edu.sg/courses/detail/ACC101,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS201 Marketing Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.suss.edu.sg/courses/detail/BUS201,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS202 Human Resource Management,"Covers recruitment, performance management, training, compensation, and employment law.","Recruitment design, performance appraisal, training needs analysis, compensation benchmarking, HR policy formulation",https://www.suss.edu.sg/courses/detail/BUS202,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,FIN201 Business Finance,"This module covers business finance, part of the Bachelor of Business Administration programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business finance concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business finance implementation",https://www.suss.edu.sg/courses/detail/FIN201,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS203 Operations Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.suss.edu.sg/courses/detail/BUS203,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS301 Strategic Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.suss.edu.sg/courses/detail/BUS301,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS302 Organisational Behaviour,"This module covers organisational behaviour, part of the Bachelor of Business Administration programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core organisational behaviour concepts, theoretical framework application, analytical problem-solving, academic research skills, practical organisational behaviour implementation",https://www.suss.edu.sg/courses/detail/BUS302,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS303 Entrepreneurship,Guides students from opportunity recognition through business model development and lean startup methodology.,"Business model canvas, lean startup, market validation, investor pitch, financial forecasting",https://www.suss.edu.sg/courses/detail/BUS303,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,MKT301 Digital Marketing,"Covers SEO, SEM, social media, content marketing, analytics, and marketing automation.","SEO/SEM optimisation, social media strategy, content marketing, Google Analytics, marketing automation",https://www.suss.edu.sg/courses/detail/MKT301,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS401 Business Analytics,"This module covers business analytics, part of the Bachelor of Business Administration programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business analytics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business analytics implementation",https://www.suss.edu.sg/courses/detail/BUS401,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Business Administration,BUS402 BBA Capstone,"This module covers bba capstone, part of the Bachelor of Business Administration programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core bba capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical bba capstone implementation",https://www.suss.edu.sg/courses/detail/BUS402,Undergraduate,10 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN101 Financial Accounting,"Introduces financial and managerial accounting including double-entry bookkeeping, financial statement preparation, and cost accounting.","Double-entry bookkeeping, balance sheet preparation, income statement analysis, CVP analysis, ratio interpretation",https://www.suss.edu.sg/courses/detail/FIN101,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN102 Principles of Finance,"This module covers principles of finance, part of the Bachelor of Science in Finance programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core principles of finance concepts, theoretical framework application, analytical problem-solving, academic research skills, practical principles of finance implementation",https://www.suss.edu.sg/courses/detail/FIN102,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN201 Corporate Finance,"This module covers corporate finance, part of the Bachelor of Science in Finance programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core corporate finance concepts, theoretical framework application, analytical problem-solving, academic research skills, practical corporate finance implementation",https://www.suss.edu.sg/courses/detail/FIN201,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN202 Financial Markets,"Examines time value of money, capital budgeting, risk and return, portfolio theory, and corporate financing decisions.","DCF valuation, portfolio analysis, CAPM application, capital structure decisions, financial modelling",https://www.suss.edu.sg/courses/detail/FIN202,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN203 Investment Analysis,"Examines equities, bonds, derivatives, portfolio construction, and performance evaluation.","Security valuation, portfolio construction, derivative pricing, performance attribution, factor model application",https://www.suss.edu.sg/courses/detail/FIN203,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN301 Portfolio Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.suss.edu.sg/courses/detail/FIN301,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN302 Risk Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.suss.edu.sg/courses/detail/FIN302,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN303 FinTech,"This module covers fintech, part of the Bachelor of Science in Finance programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core fintech concepts, theoretical framework application, analytical problem-solving, academic research skills, practical fintech implementation",https://www.suss.edu.sg/courses/detail/FIN303,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN401 Financial Modelling,"Examines time value of money, capital budgeting, risk and return, portfolio theory, and corporate financing decisions.","DCF valuation, portfolio analysis, CAPM application, capital structure decisions, financial modelling",https://www.suss.edu.sg/courses/detail/FIN401,Undergraduate,5 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Science in Finance,FIN402 Finance Capstone,"This module covers finance capstone, part of the Bachelor of Science in Finance programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core finance capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical finance capstone implementation",https://www.suss.edu.sg/courses/detail/FIN402,Undergraduate,10 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Business Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER101 Introduction to Gerontology,"This module covers introduction to gerontology, part of the Bachelor of Gerontology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core introduction to gerontology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical introduction to gerontology implementation",https://www.suss.edu.sg/courses/detail/GER101,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER102 Biology of Ageing,"Introduces cell biology, genetics, physiology, ecology, and molecular biology principles.","Cell biology analysis, genetic problem solving, physiological assessment, ecological modelling, lab techniques",https://www.suss.edu.sg/courses/detail/GER102,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER201 Mental Health in Older Adults,"This module covers mental health in older adults, part of the Bachelor of Gerontology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core mental health in older adults concepts, theoretical framework application, analytical problem-solving, academic research skills, practical mental health in older adults implementation",https://www.suss.edu.sg/courses/detail/GER201,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER202 Social Gerontology,"This module covers social gerontology, part of the Bachelor of Gerontology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core social gerontology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical social gerontology implementation",https://www.suss.edu.sg/courses/detail/GER202,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER203 Healthcare for Older Adults,"This module covers healthcare for older adults, part of the Bachelor of Gerontology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core healthcare for older adults concepts, theoretical framework application, analytical problem-solving, academic research skills, practical healthcare for older adults implementation",https://www.suss.edu.sg/courses/detail/GER203,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER301 Dementia Care,"This module covers dementia care, part of the Bachelor of Gerontology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core dementia care concepts, theoretical framework application, analytical problem-solving, academic research skills, practical dementia care implementation",https://www.suss.edu.sg/courses/detail/GER301,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER302 End-of-Life Care,"This module covers end-of-life care, part of the Bachelor of Gerontology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core end-of-life care concepts, theoretical framework application, analytical problem-solving, academic research skills, practical end-of-life care implementation",https://www.suss.edu.sg/courses/detail/GER302,Undergraduate,5 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Gerontology,GER401 Gerontology Capstone,"This module covers gerontology capstone, part of the Bachelor of Gerontology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core gerontology capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical gerontology capstone implementation",https://www.suss.edu.sg/courses/detail/GER401,Undergraduate,10 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY101 Introduction to Psychology,"This module covers introduction to psychology, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core introduction to psychology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical introduction to psychology implementation",https://www.suss.edu.sg/courses/detail/PSY101,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY102 Research Methods,"This module covers research methods, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core research methods concepts, theoretical framework application, analytical problem-solving, academic research skills, practical research methods implementation",https://www.suss.edu.sg/courses/detail/PSY102,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY201 Developmental Psychology,"This module covers developmental psychology, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core developmental psychology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical developmental psychology implementation",https://www.suss.edu.sg/courses/detail/PSY201,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY202 Social Psychology,"This module covers social psychology, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core social psychology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical social psychology implementation",https://www.suss.edu.sg/courses/detail/PSY202,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY203 Cognitive Psychology,"This module covers cognitive psychology, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core cognitive psychology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical cognitive psychology implementation",https://www.suss.edu.sg/courses/detail/PSY203,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY301 Abnormal Psychology,"This module covers abnormal psychology, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core abnormal psychology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical abnormal psychology implementation",https://www.suss.edu.sg/courses/detail/PSY301,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY302 Organisational Psychology,"This module covers organisational psychology, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core organisational psychology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical organisational psychology implementation",https://www.suss.edu.sg/courses/detail/PSY302,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY303 Counselling Psychology,"This module covers counselling psychology, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core counselling psychology concepts, theoretical framework application, analytical problem-solving, academic research skills, practical counselling psychology implementation",https://www.suss.edu.sg/courses/detail/PSY303,Undergraduate,5 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore University of Social Sciences (SUSS),Bachelor of Psychology,PSY401 Psychology Capstone,"This module covers psychology capstone, part of the Bachelor of Psychology programme at Singapore University of Social Sciences (SUSS). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core psychology capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical psychology capstone implementation",https://www.suss.edu.sg/courses/detail/PSY401,Undergraduate,10 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
James Cook University Singapore (JCU SG),Bachelor of Business Administration,BUS1001 Business Fundamentals,"This module covers business fundamentals, part of the Bachelor of Business Administration programme at James Cook University Singapore (JCU SG). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business fundamentals concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business fundamentals implementation",https://www.jcu.edu.sg/,Undergraduate,3 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
James Cook University Singapore (JCU SG),Bachelor of Business Administration,ACC1001 Accounting Principles,"Introduces financial and managerial accounting including double-entry bookkeeping, financial statement preparation, and cost accounting.","Double-entry bookkeeping, balance sheet preparation, income statement analysis, CVP analysis, ratio interpretation",https://www.jcu.edu.sg/,Undergraduate,3 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
James Cook University Singapore (JCU SG),Bachelor of Business Administration,ECO1001 Microeconomics,Analyses individual and firm behaviour and national economic systems with policy implications.,"Supply-demand analysis, elasticity calculation, game theory, GDP interpretation, fiscal policy assessment",https://www.jcu.edu.sg/,Undergraduate,3 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
James Cook University Singapore (JCU SG),Bachelor of Business Administration,MKT1001 Marketing Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.jcu.edu.sg/,Undergraduate,3 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
James Cook University Singapore (JCU SG),Bachelor of Business Administration,FIN2001 Corporate Finance,"This module covers corporate finance, part of the Bachelor of Business Administration programme at James Cook University Singapore (JCU SG). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core corporate finance concepts, theoretical framework application, analytical problem-solving, academic research skills, practical corporate finance implementation",https://www.jcu.edu.sg/,Undergraduate,3 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
James Cook University Singapore (JCU SG),Bachelor of Business Administration,HRM2001 Human Resource Management,"Covers recruitment, performance management, training, compensation, and employment law.","Recruitment design, performance appraisal, training needs analysis, compensation benchmarking, HR policy formulation",https://www.jcu.edu.sg/,Undergraduate,3 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
