job_id,source,url,job_title,parsed_title,company,location,posted_date,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,salary_midpoint,hard_skills,soft_skills,education,job_category
4400910850,LinkedIn,https://www.linkedin.com/jobs/view/4400910850,Machine Learning Engineer,AI/ML Engineer,James Search Group,"New York, NY",2026-04-11,mid,2.0,full-time,onsite,135000.0,175000.0,155000.0,"AI, machine learning, classification, forecasting, uplift modeling, propensity modeling, foundational model tuning, advanced analytics, decision trees, logistic regression, neural networks, random forests, R, Python, structured data, unstructured data, data modeling, actuarial concepts, Agile","collaboration, communication, curiosity",master,data-science
4398155339,LinkedIn,https://www.linkedin.com/jobs/view/4398155339,Data Scientist,Data Scientist,Lantern,San Francisco Bay Area,2026-04-10,mid,,full-time,onsite,,,,"machine learning, inventory optimization, demand forecasting, predictive models, statistical modeling, predictive analytics, Python, R, data visualization, data visualization tools, SQL, database systems, AWS, Spark, distributed computing frameworks, deep learning, TensorFlow, PyTorch","problem-solving, analytical thinking, communication, teamwork, collaboration",master,data-science
4388314825,LinkedIn,https://www.linkedin.com/jobs/view/4388314825,Machine Learning Engineer - Remote,Machine Learning Engineer,YO IT Consulting,"San Francisco, CA",2026-03-20,mid,3.0,contract,remote,,,,"machine learning, AI, benchmarks, model training, debugging, optimization, experimentation, model development, model evaluation, ML system design, ML research","reasoning, written communication, attention to detail",unknown,data-science
4376267060,LinkedIn,https://www.linkedin.com/jobs/view/4376267060,"Software Engineer, Machine Learning","Software Engineer, Machine Learning",Meta,"Newark, CA",2026-03-25,mid,2.0,full-time,onsite,,,,"API design, unit testing, machine learning, recommendation systems, pattern recognition, data mining, artificial intelligence, model development, system architecture, large scale software applications, PyTorch, TensorFlow, Python, JavaScript, Hack, code review, testing, rollout, monitoring, C/C++, Java, Perl, PHP, shell scripts, debugging, performance optimization, scalability","collaboration, leadership, ownership, problem-solving",bachelor,software-eng
4388371626,LinkedIn,https://www.linkedin.com/jobs/view/4388371626,Machine Learning Data Engineer,Machine Learning Data Engineer,Oden Technologies,"San Francisco, CA",2026-03-20,mid,,full-time,onsite,,,,"data pipelines, machine learning pipelines, machine learning, predictions, process optimization, anomaly detection, real-time alerting, timeseries datasets, deep learning, AI, time series analysis, reinforcement learning, recommendation systems, large-scale data processing","customer-obsession, scientific thinking, urgency, feedback, high standards, collaboration, innovation, problem-solving",unknown,data-science
4398687294,LinkedIn,https://www.linkedin.com/jobs/view/4398687294,Data Analyst/Scientist (Remote),Data Analyst/Scientist,Why Hiring,United States,2026-04-13,mid,,full-time,remote,,,,"data analysis, statistical modeling, predictive analytics, data visualization, data collection, data cleaning, data transformation, statistics, machine learning, Tableau, Power BI, Python, R, SQL, Excel, data modeling, hypothesis testing, regression, time series analysis, SAS","problem-solving, communication, collaboration, independence",bachelor,data-science
4395274744,LinkedIn,https://www.linkedin.com/jobs/view/4395274744,Machine Learning Engineer (Agentic AI/LLM),Machine Learning Engineer (Agentic AI/LLM),Attis,"San Francisco, CA",2026-04-02,senior,,full-time,onsite,200000.0,260000.0,230000.0,"Python, Rust, PyTorch, Machine Learning, AI, LLM, agentic systems, simulation, deep learning, transformer architectures, RFT, human in the loop refinement, system architecture, orchestration, model training, coding agents, developer tooling, scientific computing, GNC, Geometry, Physics, CFD, Fluid Dynamics, API",,unknown,data-science
4398130347,LinkedIn,https://www.linkedin.com/jobs/view/4398130347,Machine Learning Engineer,Machine Learning Engineer,ExaCare AI,"New York, NY",2026-04-10,mid,3.0,full-time,onsite,,,,"Python, PyTorch, MLflow, Weights & Biases, Optuna, Ray Tune, bitsandbytes, ML lifecycle, dataset creation, foundational research, production-grade models, rapid prototyping, hypothesis testing, experiment tracking, hyperparameter search, model deployment, CI/CD, model serving frameworks, performance monitoring, model drift, model optimization, quantization, pruning, knowledge distillation, data augmentation, data curation, LLM, fine-tuning, prompt engineering, RAG","ownership, adaptability, creativity, reproducible research, attention to detail",unknown,data-science
4399637774,LinkedIn,https://www.linkedin.com/jobs/view/4399637774,Machine Learning Engineer,Machine Learning Engineer,Clevanoo LLC,United States,2026-04-13,senior,5.0,contract,remote,332800.0,332800.0,332800.0,"Computer Vision, Machine Learning, Python, AWS Batch, S3, Step Functions, Docker, containerization, object detection, multi-object tracking, multi-camera environments, cross-camera re-identification, appearance-based ReID models, spatial coordinate transformation, data serialization, memory-safe batch processing, stateful pipeline architecture","accountability, communication",unknown,data-science
4397616234,LinkedIn,https://www.linkedin.com/jobs/view/4397616234,"Software Engineer, Adversarial ML, Red Team","Software Engineer, Adversarial ML, Red Team",Google,"New York, NY",2026-04-09,junior,2.0,full-time,onsite,147000.0,211000.0,179000.0,"machine learning algorithms, machine learning architecture, machine learning infrastructure, Red Team, audio processing, video processing, text processing, security engineering, computer security, network security, authentication, security protocols, applied cryptography, information retrieval, distributed computing, large-scale system design, networking, data storage, security, AI, natural language processing, UI design, mobile development, full-stack, adversarial ML","people-management, communication, leadership, versatility, enthusiasm, collaboration",bachelor,security
4364127181,LinkedIn,https://www.linkedin.com/jobs/view/4364127181,Machine Learning Engineer,Machine Learning Engineer,Quantiphi,United States,2026-04-02,mid,,full-time,remote,,,,"Google Cloud, AWS, NVIDIA, Snowflake, Google Cloud Document AI, Vertex AI, Cloud Functions, Cloud Run, Firestore, Cloud SQL, Cloud Storage, BigQuery, Machine Learning, AI, Big Data, ML model development, end-to-end deployment, LLM, model training, model evaluation, fine-tuning, data preprocessing, API integration, Generative AI, Agentic AI",innovation,unknown,data-science
4394944704,LinkedIn,https://www.linkedin.com/jobs/view/4394944704,Data Scientist,Data Scientist,Triumph,"San Francisco, CA",2026-04-01,mid,,full-time,onsite,,,,"Python, SQL, quantitative systems, monetization, pricing engines, payout distributions, matchmaking algorithms, risk models, player behavior systems, LTV modeling, retention modeling, experimentation, A/B testing, statistical methodology, measurement framework, behavioral modeling, Machine Learning, statistical models, acquisition modeling, probability, statistics, applied ML, causal inference, mathematics","ownership, collaboration, strategic thinking",bachelor,data-science
4398516675,LinkedIn,https://www.linkedin.com/jobs/view/4398516675,Embedded Software Engineer,Embedded Software Engineer,Edison Smart,Los Angeles Metropolitan Area,2026-04-07,senior,,full-time,hybrid,250000.0,250000.0,250000.0,"C, C++, Embedded Systems, MAC layer, Networking layer, AMD UltraScale+, ARM MPSoC, Microchip, wireless technologies, WiFi, Wireless Communication Systems, MANET, MIMO, radio",,unknown,software-eng
4394783669,LinkedIn,https://www.linkedin.com/jobs/view/4394783669,Lead Data Engineer,Lead Data Engineer,Kamps Pallets,"Grand Rapids, MI",2026-04-07,lead,,full-time,onsite,,,,"data engineering, analytics, semantic data model, enterprise data warehouse, analytics pipelines, system design, data pipelines, data accessibility, data quality, data governance, requirements gathering, data validation, model training, model versioning, model deployment, model monitoring, performance optimization, reliability, security, scalability, data management, AI, Machine Learning, Cloud Data Management","ownership, leadership, collaboration, innovation, continuous improvement, strategic thinking",unknown,data-science
4388404069,LinkedIn,https://www.linkedin.com/jobs/view/4388404069,Artificial Intelligence Engineer,Artificial Intelligence Engineer,InterEx Group,"Texas, United States",2026-03-24,unknown,,contract,unknown,,,,"AI, GenAI",,unknown,data-science
4389984113,LinkedIn,https://www.linkedin.com/jobs/view/4389984113,AI Engineer,AI Engineer,Loop,"San Francisco, CA",2026-03-25,junior,1.0,full-time,onsite,,,,"PyTorch, Tensorflow, AI, workflow automation, multimodal LLMs, inference infrastructure, agentic workflows, document extraction, data normalization, data linking, machine learning platform, model training, model evaluation, model deployment, agents, ML modeling, API, backend engineering, deep learning, ML algorithms",,unknown,data-science
4398066516,LinkedIn,https://www.linkedin.com/jobs/view/4398066516,AI/ML Engineer,AI/ML Engineer,Artemis Security,"New York, NY",2026-04-06,mid,,full-time,onsite,,,,"AI, ML, LLMs, distributed systems, streaming data, data infrastructure, analytics infrastructure, system design, backend services, APIs, user-facing applications, prompting, fine-tuning, model selection, retrieval strategies","ownership, collaboration, adaptability, attention to detail, critical thinking",unknown,software-eng
4317707969,LinkedIn,https://www.linkedin.com/jobs/view/4317707969,"Software Engineer, AI Platform - New Grad","Software Engineer, AI Platform - New Grad",Nuro,"Mountain View, CA",2026-04-12,junior,0.0,full-time,onsite,,,,"C++, Python, large-scale distributed systems, data storage, data processing, algorithms, machine learning, multithreading, x86 architecture, performance optimization, robotics, data annotation, 2D perception, 3D perception, mapping, behavior trajectory, NLP, data ingestion, data mining, heuristics, embedding search, CI/CD, cloud infrastructure, IaaC",collaboration,bachelor,software-eng
4289369289,LinkedIn,https://www.linkedin.com/jobs/view/4289369289,AI Research Engineer   Datadog AI Research (DAIR),AI Research Engineer - Datadog AI Research (DAIR),Datadog,"New York, NY",2026-03-24,mid,,full-time,onsite,,,,"Python, Rust, C++, Go, distributed computing, RL, ML systems, Ray, Slurm, cloud infrastructure, data infrastructure, PyTorch, JAX, containerization, orchestration, GPU, large-scale model training, fine-tuning, Megatron-LM, DeepSpeed, SkyRL, VeRL, TorchTitan, SFT, RLVR, RLHF, quantization, speculative decoding, multimodal data pipelines, simulation environments, distributed training, automated benchmarks, regression testing, time series forecasting, anomaly detection, root cause analysis",collaboration,unknown,software-eng
4380639261,LinkedIn,https://www.linkedin.com/jobs/view/4380639261,AI/Generative AI Engineer,AI/Generative AI Engineer,Andiamo,"New York, NY",2026-03-27,mid,3.0,full-time,onsite,,,,"Generative AI, LLMs, multimodal AI, Python, PyTorch, TensorFlow, Hugging Face Transformers, LangChain, LlamaIndex, API design, fine-tuning, model distillation, RAG, vector search, embeddings, model monitoring, AWS Sagemaker, GCP Vertex AI, Azure ML, Pinecone, Weaviate, Milvus, FAISS, system design, NLP, code generation","collaboration, communication, systems thinking, initiative",bachelor,software-eng
4400287539,LinkedIn,https://www.linkedin.com/jobs/view/4400287539,Software Engineer (AI/ML Focus),Software Engineer (AI/ML Focus),"Prime Solutions Group, Inc.","Goodyear, AZ",2026-04-09,mid,2.0,full-time,onsite,,,,"AI, ML, Python, backend services, APIs, data pipelines, model deployment, code review, Agile, system architecture, CI/CD, containerization, cloud platforms, classification, detection, prediction, data structures, algorithms, system design, Git, GitLab CI, Jenkins, GitHub Actions, AWS, Azure, GCP, Docker, Kubernetes, DevSecOps","collaboration, problem-solving, ownership, mentorship",bachelor,software-eng
4395973779,LinkedIn,https://www.linkedin.com/jobs/view/4395973779,AI/ML Engineer,AI/ML Engineer,Rakuten Symphony,"San Mateo, CA",2026-04-08,senior,,full-time,onsite,,,,"LLMs, Generative AI, Continued Pre-Training (CPT), fine-tuning, model evaluation, model deployment, LLM training, Supervised Fine-Tuning (SFT), instruction tuning, data preparation, data curation, performance optimization, cloud-native","innovation, continuous improvement, collaboration",unknown,software-eng
4380682056,LinkedIn,https://www.linkedin.com/jobs/view/4380682056,"Software Engineer, AI/ML","Software Engineer, AI/ML",Google,"Kirkland, WA",2026-03-27,junior,2.0,full-time,onsite,,,,"software development, speech/audio processing, reinforcement learning, ML infrastructure, model deployment, model evaluation, optimization, data processing, debugging, Generative AI, data structures, algorithms, information retrieval, distributed computing, large-scale system design, networking, data storage, security, AI, NLP, UI design, mobile development, full-stack","leadership, enthusiasm, collaboration",bachelor,software-eng
4398675273,LinkedIn,https://www.linkedin.com/jobs/view/4398675273,ML Engineer,ML Engineer,Catalyst Labs,"Dallas, TX",2026-04-09,mid,1.0,full-time,onsite,,,,"ML, model deployment, model lifecycle management, AI, speech interaction, audio processing, LLMs, data acquisition, data preprocessing, model training, inference, model monitoring, ML infrastructure, Python, TypeScript, PyTorch, TensorFlow, cloud platforms, AWS, data pipeline design, real-time inference","ownership, collaboration, innovation, problem-solving, communication, customer-facing skills, continuous improvement",bachelor,software-eng
4364935510,LinkedIn,https://www.linkedin.com/jobs/view/4364935510,Artificial Intelligence Engineer,Artificial Intelligence Engineer,Lumen Resources,"New York, NY",2026-04-08,mid,2.0,full-time,hybrid,,,,"AI, ML, React, TypeScript, Python, RAG, vector databases, feature pipelines, LLMs, prototyping, automation, vector mapping, data modeling, API development, API integration, cloud platforms, AWS, Azure, model deployment, data ingestion, model monitoring",adaptability,unknown,software-eng
4397967550,LinkedIn,https://www.linkedin.com/jobs/view/4397967550,Machine Learning Engineer,Machine Learning Engineer,Unisys,"Plano, TX",2026-04-06,mid,3.0,full-time,onsite,,,,"AI, ML, LLMs, cloud infrastructure, prompt engineering, Generative AI, model deployment, AWS, AWS Bedrock, AWS S3, AWS ECS, AWS EC2, AWS Lambda, data pipelines, APIs, model monitoring, Python, TensorFlow, PyTorch, scikit-learn, MLOps, R, Pandas, JavaScript, AWS SageMaker, quantitative modeling, statistical modeling, fine-tuning, Docker, container orchestration","collaboration, problem-solving, communication",bachelor,software-eng
4394331866,LinkedIn,https://www.linkedin.com/jobs/view/4394331866,AI/ML Engineer,AI/ML Engineer,Onset,"Austin, TX",2026-04-01,mid,4.0,full-time,hybrid,,,,"AI/ML, agentic architectures, large language models (LLMs), context engineering, multi-agent systems, AI governance, security, performance optimization, autonomous workflows, Retrieval-Augmented Generation (RAG), vector databases, Python, AI frameworks, API integration, OpenAI, Hugging Face, Azure AI, Model Context Protocol (MCP), AI guardrails, content filtering, testing, model evaluation, continuous improvement, deployment, monitoring, model lifecycle management, LangChain, LangGraph, CrewAI, AutoGPT, data privacy, scalability",collaboration,unknown,software-eng
4401049401,LinkedIn,https://www.linkedin.com/jobs/view/4401049401,Artificial Intelligence Engineer,Artificial Intelligence Engineer,Orbis Group,New York City Metropolitan Area,2026-04-13,mid,,full-time,unknown,,,,"AI, production AI systems, copilots, AI agents, automations, summarization, recommendation systems, LLM, RAG, prompting, evaluation frameworks, prototyping, OpenAI, Claude, agent frameworks, full development lifecycle, deployment, APIs, workflows, full-stack development, fintech, workflow automation, system design, performance optimization, reliability, cost optimization","ownership, adaptability, collaboration, communication, user-centricity",unknown,software-eng
4393533350,LinkedIn,https://www.linkedin.com/jobs/view/4393533350,AI/ML Engineer ($250K $400K + Equity) at Known,AI/ML Engineer,Jack & Jill,"San Francisco, CA",2026-03-31,lead,,full-time,onsite,250000.0,400000.0,325000.0,"matchmaking systems, recommendation systems, ranking systems, production scale, algorithm design, system design, personalization, AI","ownership, leadership, mentorship, collaboration, passion",unknown,software-eng
4398562665,LinkedIn,https://www.linkedin.com/jobs/view/4398562665,Artificial Intelligence Engineer,Artificial Intelligence Engineer,Latcha,"Farmington Hills, MI",2026-04-07,mid,3.0,full-time,hybrid,,,,"AI agent development, workflow automation, content creation, campaign optimization, LLM, model training, model fine-tuning, prompt engineering, Retrieval-Augmented Generation (RAG), model evaluation, continuous improvement, data integration, data preprocessing, Delta tables, APIs, MLOps, deployment, monitoring, prototyping, Python, PyTorch, TensorFlow, Hugging Face, MLflow, Databricks, SQL, cloud platforms, Azure DevOps, GitHub Actions, marketing tech, ad tech, personalization systems, LangChain, LlamaIndex, vector databases, Pinecone, Weaviate, FAISS, Azure Databricks, model governance, ethical AI","collaboration, curiosity, innovation",unknown,software-eng
4392982956,LinkedIn,https://www.linkedin.com/jobs/view/4392982956,Artificial Intelligence/Machine Learning (AI/ML) Engineer,Artificial Intelligence/Machine Learning (AI/ML) Engineer,Redhorse Corporation,"Falls Church, VA",2026-03-30,senior,8.0,full-time,onsite,,,,"AI/ML, deep learning, algorithmic warfare, model development, model testing, scalable systems, cybersecurity, autonomous warfare, system integration, large language models (LLMs), code review, testing, debugging, technical documentation, system design, NIST 800-37, NIST 800-53, system development, system configuration, cloud architecture, DataBricks, AWS, Azure, GCP, Python","collaboration, communication",bachelor,software-eng
4398299054,LinkedIn,https://www.linkedin.com/jobs/view/4398299054,AI/ML engineer,AI/ML engineer,Novia Infotech,United States,2026-04-07,mid,3.0,contract,remote,,,,"AI agents, large language models (LLMs), planning algorithms, decision-making frameworks, secure systems, scalable systems, cross-platform deployment, performance evaluation, safety mechanisms, guardrail mechanisms, performance optimization, reinforcement learning, Microsoft Azure, Databricks, Fabric, AI Foundry, GenAI, agentic workflows, backend services, model pipelines, frontend, prototyping, Python, TensorFlow, PyTorch, machine learning","collaboration, learning mindset, adaptability, initiative",unknown,software-eng
4399828686,LinkedIn,https://www.linkedin.com/jobs/view/4399828686,ML Engineer,ML Engineer,Sesame,"San Francisco, CA",2026-04-09,senior,,full-time,unknown,190000.0,320000.0,255000.0,"evaluation pipelines, speech models, multimodal models, dataset curation, prototyping, model training, deployment, voice models, scaling, inference, large language models (LLMs), performance optimization, monitoring, testing, PyTorch, model fine-tuning, ML lifecycle, online ML systems","collaboration, adaptability, agency, initiative, judgment, leadership",unknown,software-eng
4398673366,LinkedIn,https://www.linkedin.com/jobs/view/4398673366,ML Engineer,ML Engineer,Catalyst Labs,"Menlo Park, CA",2026-04-09,junior,1.0,full-time,onsite,,,,"ML, deployment, model lifecycle management, system design, natural speech interaction, real-time audio understanding, audio data, AI agents, AI, LLM, data acquisition, data preprocessing, model training, inference, monitoring, ML infrastructure, scalability, performance, Python, TypeScript, PyTorch, TensorFlow, AWS, data pipeline design, real-time inference, model monitoring","ownership, collaboration, innovation, customer-facing skills, communication, problem-solving",bachelor,software-eng
4400677385,LinkedIn,https://www.linkedin.com/jobs/view/4400677385,ML Engineer,ML Engineer,Sunset,"New York, NY",2026-04-11,senior,,full-time,onsite,200000.0,300000.0,250000.0,"AI, multi-modal data, data pipeline, security, privacy, AI agents, synthetic data, model training, model fine-tuning, ML, Python, Postgres, Redis, AWS, system design","ownership, creativity, agency, initiative, problem-solving, collaboration",unknown,software-eng
4398487344,LinkedIn,https://www.linkedin.com/jobs/view/4398487344,Artificial Intelligence Engineer,Artificial Intelligence Engineer,Coltech,United States,2026-04-08,mid,3.0,full-time,hybrid,,,,"AI, system design, deployment, machine learning, deep learning, large language models (LLMs), scalable systems, chatbots, copilots, automation, structured data, unstructured data, data pipelines, model training, model monitoring, performance optimization, Python, PyTorch, TensorFlow, NLP, generative AI, AWS, GCP, Azure, APIs, microservices, MLOps, MLflow, Kubeflow, Airflow, vector databases, Retrieval-Augmented Generation (RAG), Docker, Kubernetes","collaboration, passion",bachelor,software-eng
4362406858,LinkedIn,https://www.linkedin.com/jobs/view/4362406858,Early Career AI/ML Engineer,Early Career AI/ML Engineer,Brain Co.,San Francisco Bay Area,2026-04-10,junior,,unknown,onsite,,,,"AI, machine learning, LLM, data pipelines, model optimization, performance optimization, production deployment, code review","ownership, leadership, collaboration, creativity, product management, sales, interpersonal skills, learning mindset",unknown,data-science
4318297613,LinkedIn,https://www.linkedin.com/jobs/view/4318297613,ML/AI Engineer,ML/AI Engineer,Rillet,"New York, NY",2026-04-13,mid,3.0,unknown,hybrid,,,,"machine learning, AI, ML strategy, ML infrastructure, system design, model training, model evaluation, model deployment, automated pipelines, Python, numpy, pandas, sklearn, pytorch, LLM, agent frameworks, backend systems","speed, agency, flexibility, initiative, strategy, customer-focused, collaboration",bachelor,data-science
4401082009,LinkedIn,https://www.linkedin.com/jobs/view/4401082009,AI Engineer,AI Engineer,Chaos Labs,"New York, United States",2026-04-13,senior,5.0,unknown,onsite,130000.0,150000.0,140000.0,"AI, agentic systems, LLM, financial data, production infrastructure, planning, memory, tool use, MCP servers, LangGraph, SDKs, prompt management, structured outputs, tool calling, LLM evaluation, observability, reliability, logging, tracing, retries, state management, performance optimization, cost optimization, Python, API design, RAG, vector databases, embedding-based retrieval, quantitative analysis, distributed systems, high-throughput data pipelines",mentorship,unknown,software-eng
4393288149,LinkedIn,https://www.linkedin.com/jobs/view/4393288149,AI Engineer Intern,AI Engineer Intern,Cadre AI,"San Diego, CA",2026-03-30,intern,0.0,internship,onsite,,,,"AI, AI agent systems, orchestration tooling, RAG, knowledge bases, memory systems, AI performance tracking, data extraction, error analysis, model outputs analysis, Python, LLM, agent frameworks, LangChain, LlamaIndex, DSPy, dataset creation, dataset evaluation, FastAPI, PostgreSQL, pgvector, React, Next.js, Render (PaaS), Supabase, Vercel, AWS, LiteLLM, Langfuse, Claude Code, Cursor","hands-on, learning mindset, collaboration, curiosity, follow-through, autonomy, problem-solving, iteration",unknown,software-eng
4398559550,LinkedIn,https://www.linkedin.com/jobs/view/4398559550,AI/ML Solutions Engineer,AI/ML Solutions Engineer,"FCE Benefit Administrators, Inc.","San Antonio, TX",2026-04-07,mid,,unknown,hybrid,,,,"Generative AI, LLM, Google Vertex AI, Gemini APIs, GCP, prompt engineering, RAG, fine-tuning, responsible AI, explainability, auditability, HIPAA compliance, secure prompt handling, data redaction, model access controls, ML pipelines, MLOps, CI/CD, model versioning, monitoring, automated retraining, security-by-design, data encryption, Identity and Access Management (IAM), secure API design, service authentication, logging, audit trails, SOC 1, SOC 2, CMMC, Vertex AI Pipelines, BigQuery ML, Dataflow, Cloud Composer","collaboration, problem-solving, communication",unknown,software-eng
4398250917,LinkedIn,https://www.linkedin.com/jobs/view/4398250917,AI Systems Engineer ($180k - $200k + Equity) at VC-backed AI automation startup,AI Systems Engineer,Jack & Jill,"San Francisco, CA",2026-04-07,mid,3.0,unknown,onsite,180000.0,200000.0,190000.0,"AI agents, multi-step workflows, infrastructure, validation, failure handling, feedback loops, autonomous systems, LLM, systems engineering, backend infrastructure, internal platforms, debugging, system design","problem-solving, critical thinking",unknown,software-eng
4398988119,LinkedIn,https://www.linkedin.com/jobs/view/4398988119,AI/ML Engineer,AI/ML Engineer,Careerswift,"San Francisco, CA",2026-04-08,mid,3.0,unknown,hybrid,180000.0,220000.0,200000.0,"AI, machine learning, LLM, LangChain, LangSmith, API integration, OpenAI API, Anthropic API, Hugging Face, data pipelines, model training, model evaluation, model inference, model performance monitoring, structured evals, tracing, prompt design, deployment, generative AI",collaboration,unknown,data-science
4396049799,LinkedIn,https://www.linkedin.com/jobs/view/4396049799,AI/ML Engineer,AI/ML Engineer,Lam Research,"Fremont, CA",2026-04-03,senior,3.0,unknown,onsite,,,,"AI, machine learning, data analysis, big data, algorithms, automated processes, backend architecture, domain-driven design, testing, debugging, front-end code, back-end code, automated deployments, performance monitoring, mathematical modeling, statistical analysis, relational databases, non-relational databases, SQLite, MySQL, PostgreSQL, Python, C++, product development, hardware design, test-driven development, version control, Git, documentation, unit testing","communication, collaboration, team-oriented mindset",phd,data-science
4246546678,LinkedIn,https://www.linkedin.com/jobs/view/4246546678,Applied AI Engineer,Applied AI Engineer,xAI,"Palo Alto, CA",2026-04-09,senior,,unknown,onsite,180000.0,440000.0,310000.0,"AI, recommendation systems, ranking algorithms, search technologies, system design, data pipelines, model training, machine learning systems, scalability, data infrastructure, Kafka, Clickhouse, Spark, deep learning, JAX, PyTorch, CUDA","motivation, initiative, work ethic, prioritization, communication",unknown,software-eng
4352970565,LinkedIn,https://www.linkedin.com/jobs/view/4352970565,"Research Engineer, AI for Science","Research Engineer, AI for Science",OpenAI,"San Francisco, CA",2026-04-10,senior,,unknown,hybrid,,,,"AI systems, system design, large-scale machine learning systems, distributed systems, ML code, deep learning","collaboration, problem-solving",unknown,software-eng
4386707921,LinkedIn,https://www.linkedin.com/jobs/view/4386707921,AI Product Engineer,AI Product Engineer,Samba TV,"San Francisco, CA",2026-04-07,mid,,full-time,onsite,,,,"AI, AI agents, LLMs, agent SDKs, function calling, API-driven services, containerization, context engineering, APIs, monitoring, error handling, cost controls, prompt engineering, caching, model selection, Claude Code, Cursor, AI-assisted development, OpenAI API, Claude API, GPT, Gemini","collaboration, critical thinking, problem-solving",unknown,software-eng
4373917717,LinkedIn,https://www.linkedin.com/jobs/view/4373917717,Artificial Intelligence Engineer,Artificial Intelligence Engineer,Onyx,"California, United States",2026-04-10,unknown,,full-time,unknown,,,,"Python, C++, Rust, foundation models, RAG, embeddings, vector DBs, fine-tuning, LLMs, RLHF, robotics integration, machine learning",,unknown,software-eng
4399460648,LinkedIn,https://www.linkedin.com/jobs/view/4399460648,Machine Learning Engineer - Perception,Machine Learning Engineer - Perception,Path Robotics,"Columbus, OH",2026-04-08,senior,,full-time,onsite,,,,"AI, machine learning, computer vision, deep learning, Python, point cloud registration, seam detection, joint geometry estimation, data pipelines, synthetic data generation, model evaluation, failure mode analysis, benchmarking, ROS, robotics, code review, transformer-based models, geometric feature learning, real-time perception systems, sensor fusion, probabilistic state estimation, Kalman filtering, ML lifecycle, dataset design, distributed training, hyperparameter optimization","collaboration, mentorship",unknown,data-science
4397234524,LinkedIn,https://www.linkedin.com/jobs/view/4397234524,"Software Engineer, Next Generation AI/ML Infrastructure","Software Engineer, Next Generation AI/ML Infrastructure",Google,"Sunnyvale, CA",2026-04-09,mid,2.0,full-time,onsite,147000.0,211000.0,179000.0,"C++, distributed processing, large-scale computing, Machine Learning life-cycle, feature stores, model serving systems, ML pipelines, training data generation, inference services, online serving systems, data processing, Flume, Beam, Spark, Flink, production deployment, information retrieval, distributed computing, large-scale system design, networking, data storage, security, AI, NLP, UI design, mobile, full-stack","leadership, collaboration, enthusiasm",bachelor,infrastructure
4399138365,LinkedIn,https://www.linkedin.com/jobs/view/4399138365,ML Engineer | Remote,ML Engineer,Crossing Hurdles,United States,2026-04-13,unknown,,full-time,remote,160000.0,300000.0,230000.0,"AI, Python, AWS, LLMs, multimodal systems, APIs, LangChain, FastAPI, Flask","collaboration, problem-solving, autonomy",bachelor,software-eng
4388324330,LinkedIn,https://www.linkedin.com/jobs/view/4388324330,Python Developer - Ai Training,Python Developer - Ai Training,YO IT Consulting,"San Francisco, CA",2026-03-20,mid,,contract,remote,,,,"conversational AI, LLMs, code evaluation, fact-checking, accuracy testing, data annotation, Python, Java, C++, JavaScript, Go, Rust, HackerRank, LeetCode, open-source, RLHF, model evaluation, code review","attention to detail, critical thinking, communication",bachelor,software-eng
4398678239,LinkedIn,https://www.linkedin.com/jobs/view/4398678239,ML Engineer,ML Engineer,Catalyst Labs,"Georgia, United States",2026-04-09,mid,1.0,full-time,onsite,,,,"ML systems, model lifecycle, AI, natural speech interaction, real-time audio understanding, audio data, ML models, LLM, Python, TypeScript, PyTorch, TensorFlow, AWS, data pipeline design, real-time inference, model monitoring, data acquisition, data preprocessing, model training, deployment, inference, monitoring","ownership, collaboration, innovation, problem-solving, communication",bachelor,software-eng
4396584090,LinkedIn,https://www.linkedin.com/jobs/view/4396584090,AI/ML Engineer,AI/ML Engineer,Vallum Associates,"New York, United States",2026-04-03,senior,5.0,full-time,onsite,,,,"machine learning, data preparation, model development, deployment, optimization, low latency systems, graph based data structures, entity matching, behavioral scoring, deliverability prediction, personalization, feature pipelines, streaming workflows, classification models, graph technologies, real-time identity inference, model monitoring, performance dashboards, low-latency services, scalable APIs, GPU-enabled workloads, Python, model serving, feature engineering, training pipelines, APIs, FastAPI, Docker, Kubernetes, SQL, data modeling, GCP, AWS, Neo4j, Cypher, graph algorithms, XGBoost, event-driven architectures, Kafka, Pub/Sub, MLOps, CI/CD for ML systems, GPU acceleration",collaboration,unknown,software-eng
4395445490,LinkedIn,https://www.linkedin.com/jobs/view/4395445490,Entry Level Machine Learning Engineer,Entry Level Machine Learning Engineer,Emonics LLC,"Houston, TX",2026-04-07,junior,,full-time,onsite,,,,"machine learning, ML algorithms, model optimization, Python, Scikit-learn, cloud platforms, AWS, Azure, GCP, production deployment",,bachelor,data-science
